what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956726339
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956727300
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956728281
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1361956737455
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956743583
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956799013
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956808907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956809749
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361956841214
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957006492
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957008414
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957103681
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957104753
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957520861
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957621235
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957621806
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1361957641835
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957643578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1361957751833
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1361957753265
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1361957754197
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1361957754928
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1361957756931
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1361957757261
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1361957772934
